id,name,model,gender,language,style,description
minimax-japanese-whisper-belle-japanese,Japanese_Whisper_Belle,fal-ai/minimax/speech-2.8-hd,female,japanese,whisper,Japanese female voice
minimax-japanese-intellectualsenior-japanese,Japanese_IntellectualSenior,fal-ai/minimax/speech-2.8-hd,unknown,japanese,intellectual,Japanese voice
minimax-japanese-decisiveprincess-japanese,Japanese_DecisivePrincess,fal-ai/minimax/speech-2.8-hd,female,japanese,decisive,Japanese female voice
minimax-japanese-loyalknight-japanese,Japanese_LoyalKnight,fal-ai/minimax/speech-2.8-hd,male,japanese,loyal,Japanese male voice
minimax-japanese-dominantman-japanese,Japanese_DominantMan,fal-ai/minimax/speech-2.8-hd,male,japanese,dominant,Japanese male voice
minimax-japanese-seriouscommander-japanese,Japanese_SeriousCommander,fal-ai/minimax/speech-2.8-hd,male,japanese,serious,Japanese male voice
minimax-japanese-coldqueen-japanese,Japanese_ColdQueen,fal-ai/minimax/speech-2.8-hd,female,japanese,cold,Japanese female voice
minimax-japanese-dependablewoman-japanese,Japanese_DependableWoman,fal-ai/minimax/speech-2.8-hd,female,japanese,dependable,Japanese female voice
minimax-japanese-gentlebutler-japanese,Japanese_GentleButler,fal-ai/minimax/speech-2.8-hd,male,japanese,gentle,Japanese male voice
minimax-japanese-kindlady-japanese,Japanese_KindLady,fal-ai/minimax/speech-2.8-hd,female,japanese,kind,Japanese female voice
minimax-japanese-calmlady-japanese,Japanese_CalmLady,fal-ai/minimax/speech-2.8-hd,female,japanese,calm,Japanese female voice
minimax-japanese-optimisticyouth-japanese,Japanese_OptimisticYouth,fal-ai/minimax/speech-2.8-hd,unknown,japanese,optimistic,Japanese voice
minimax-japanese-generousizakayaowner-japanese,Japanese_GenerousIzakayaOwner,fal-ai/minimax/speech-2.8-hd,male,japanese,generous,Japanese male voice
minimax-japanese-sportystudent-japanese,Japanese_SportyStudent,fal-ai/minimax/speech-2.8-hd,unknown,japanese,sporty,Japanese voice
minimax-japanese-innocentboy-japanese,Japanese_InnocentBoy,fal-ai/minimax/speech-2.8-hd,male,japanese,innocent,Japanese male voice
minimax-japanese-gracefulmaiden-japanese,Japanese_GracefulMaiden,fal-ai/minimax/speech-2.8-hd,female,japanese,graceful,Japanese female voice
minimax-korean-powerfulgirl-korean,Korean_PowerfulGirl,fal-ai/minimax/speech-2.8-hd,female,korean,powerful,Korean female voice
minimax-korean-bossyman-korean,Korean_BossyMan,fal-ai/minimax/speech-2.8-hd,male,korean,bossy,Korean male voice
minimax-korean-sweetgirl-korean,Korean_SweetGirl,fal-ai/minimax/speech-2.8-hd,female,korean,sweet,Korean female voice
minimax-korean-cheerfulboyfriend-korean,Korean_CheerfulBoyfriend,fal-ai/minimax/speech-2.8-hd,male,korean,cheerful,Korean male voice
minimax-korean-enchantingsister-korean,Korean_EnchantingSister,fal-ai/minimax/speech-2.8-hd,female,korean,enchanting,Korean female voice
minimax-korean-shygirl-korean,Korean_ShyGirl,fal-ai/minimax/speech-2.8-hd,female,korean,shy,Korean female voice
minimax-korean-reliablesister-korean,Korean_ReliableSister,fal-ai/minimax/speech-2.8-hd,female,korean,reliable,Korean female voice
minimax-korean-strictboss-korean,Korean_StrictBoss,fal-ai/minimax/speech-2.8-hd,unknown,korean,strict,Korean voice
minimax-korean-sassygirl-korean,Korean_SassyGirl,fal-ai/minimax/speech-2.8-hd,female,korean,sassy,Korean female voice
minimax-korean-childhoodfriendgirl-korean,Korean_ChildhoodFriendGirl,fal-ai/minimax/speech-2.8-hd,female,korean,friendly,Korean female voice
minimax-korean-playboycharmer-korean,Korean_PlayboyCharmer,fal-ai/minimax/speech-2.8-hd,male,korean,charming,Korean male voice
minimax-korean-elegantprincess-korean,Korean_ElegantPrincess,fal-ai/minimax/speech-2.8-hd,female,korean,elegant,Korean female voice
minimax-korean-bravefemalewarrior-korean,Korean_BraveFemaleWarrior,fal-ai/minimax/speech-2.8-hd,female,korean,brave,Korean female voice
minimax-korean-braveyouth-korean,Korean_BraveYouth,fal-ai/minimax/speech-2.8-hd,unknown,korean,brave,Korean voice
minimax-korean-calmlady-korean,Korean_CalmLady,fal-ai/minimax/speech-2.8-hd,female,korean,calm,Korean female voice
minimax-korean-enthusiasticteen-korean,Korean_EnthusiasticTeen,fal-ai/minimax/speech-2.8-hd,unknown,korean,enthusiastic,Korean voice
minimax-korean-soothinglady-korean,Korean_SoothingLady,fal-ai/minimax/speech-2.8-hd,female,korean,soothing,Korean female voice
minimax-korean-intellectualsenior-korean,Korean_IntellectualSenior,fal-ai/minimax/speech-2.8-hd,unknown,korean,intellectual,Korean voice
minimax-korean-lonelywarrior-korean,Korean_LonelyWarrior,fal-ai/minimax/speech-2.8-hd,unknown,korean,lonely,Korean voice
minimax-korean-maturelady-korean,Korean_MatureLady,fal-ai/minimax/speech-2.8-hd,female,korean,mature,Korean female voice
minimax-korean-innocentboy-korean,Korean_InnocentBoy,fal-ai/minimax/speech-2.8-hd,male,korean,innocent,Korean male voice
minimax-korean-charmingsister-korean,Korean_CharmingSister,fal-ai/minimax/speech-2.8-hd,female,korean,charming,Korean female voice
minimax-korean-athleticstudent-korean,Korean_AthleticStudent,fal-ai/minimax/speech-2.8-hd,unknown,korean,athletic,Korean voice
minimax-korean-braveadventurer-korean,Korean_BraveAdventurer,fal-ai/minimax/speech-2.8-hd,unknown,korean,brave,Korean voice
minimax-korean-calmgentleman-korean,Korean_CalmGentleman,fal-ai/minimax/speech-2.8-hd,male,korean,calm,Korean male voice
minimax-korean-wiseelf-korean,Korean_WiseElf,fal-ai/minimax/speech-2.8-hd,unknown,korean,wise,Korean voice
minimax-korean-cheerfulcooljunior-korean,Korean_CheerfulCoolJunior,fal-ai/minimax/speech-2.8-hd,unknown,korean,cheerful,Korean voice
minimax-korean-decisivequeen-korean,Korean_DecisiveQueen,fal-ai/minimax/speech-2.8-hd,female,korean,decisive,Korean female voice
minimax-korean-coldyoungman-korean,Korean_ColdYoungMan,fal-ai/minimax/speech-2.8-hd,male,korean,cold,Korean male voice
minimax-korean-mysteriousgirl-korean,Korean_MysteriousGirl,fal-ai/minimax/speech-2.8-hd,female,korean,mysterious,Korean female voice
minimax-korean-quirkygirl-korean,Korean_QuirkyGirl,fal-ai/minimax/speech-2.8-hd,female,korean,quirky,Korean female voice
minimax-korean-consideratesenior-korean,Korean_ConsiderateSenior,fal-ai/minimax/speech-2.8-hd,unknown,korean,considerate,Korean voice
minimax-korean-cheerfullittlesister-korean,Korean_CheerfulLittleSister,fal-ai/minimax/speech-2.8-hd,female,korean,cheerful,Korean female voice
minimax-korean-dominantman-korean,Korean_DominantMan,fal-ai/minimax/speech-2.8-hd,male,korean,dominant,Korean male voice
minimax-korean-airheadedgirl-korean,Korean_AirheadedGirl,fal-ai/minimax/speech-2.8-hd,female,korean,airheaded,Korean female voice
minimax-korean-reliableyouth-korean,Korean_ReliableYouth,fal-ai/minimax/speech-2.8-hd,unknown,korean,reliable,Korean voice
minimax-korean-friendlybigsister-korean,Korean_FriendlyBigSister,fal-ai/minimax/speech-2.8-hd,female,korean,friendly,Korean female voice
minimax-korean-gentleboss-korean,Korean_GentleBoss,fal-ai/minimax/speech-2.8-hd,unknown,korean,gentle,Korean voice
minimax-korean-coldgirl-korean,Korean_ColdGirl,fal-ai/minimax/speech-2.8-hd,female,korean,cold,Korean female voice
minimax-korean-haughtylady-korean,Korean_HaughtyLady,fal-ai/minimax/speech-2.8-hd,female,korean,haughty,Korean female voice
minimax-korean-charmingeldersister-korean,Korean_CharmingElderSister,fal-ai/minimax/speech-2.8-hd,female,korean,charming,Korean female voice
minimax-korean-intellectualman-korean,Korean_IntellectualMan,fal-ai/minimax/speech-2.8-hd,male,korean,intellectual,Korean male voice
minimax-korean-caringwoman-korean,Korean_CaringWoman,fal-ai/minimax/speech-2.8-hd,female,korean,caring,Korean female voice
minimax-korean-wiseteacher-korean,Korean_WiseTeacher,fal-ai/minimax/speech-2.8-hd,unknown,korean,wise,Korean voice
minimax-korean-confidentboss-korean,Korean_ConfidentBoss,fal-ai/minimax/speech-2.8-hd,unknown,korean,confident,Korean voice
minimax-korean-athleticgirl-korean,Korean_AthleticGirl,fal-ai/minimax/speech-2.8-hd,female,korean,athletic,Korean female voice
minimax-korean-possessiveman-korean,Korean_PossessiveMan,fal-ai/minimax/speech-2.8-hd,male,korean,possessive,Korean male voice
minimax-korean-gentlewoman-korean,Korean_GentleWoman,fal-ai/minimax/speech-2.8-hd,female,korean,gentle,Korean female voice
minimax-korean-cockyguy-korean,Korean_CockyGuy,fal-ai/minimax/speech-2.8-hd,male,korean,cocky,Korean male voice
minimax-korean-thoughtfulwoman-korean,Korean_ThoughtfulWoman,fal-ai/minimax/speech-2.8-hd,female,korean,thoughtful,Korean female voice
minimax-korean-optimisticyouth-korean,Korean_OptimisticYouth,fal-ai/minimax/speech-2.8-hd,unknown,korean,optimistic,Korean voice
minimax-spanish-friendlyneighbor-spanish,Spanish_FriendlyNeighbor,fal-ai/minimax/speech-2.8-hd,unknown,spanish,friendly,Spanish voice
minimax-spanish-fragileboy-spanish,Spanish_FragileBoy,fal-ai/minimax/speech-2.8-hd,male,spanish,fragile,Spanish male voice
minimax-spanish-upsetgirl-spanish,Spanish_UpsetGirl,fal-ai/minimax/speech-2.8-hd,female,spanish,upset,Spanish female voice
minimax-spanish-soft-spokengirl-spanish,Spanish_Soft-spokenGirl,fal-ai/minimax/speech-2.8-hd,female,spanish,soft,Spanish female voice
minimax-spanish-charmingqueen-spanish,Spanish_CharmingQueen,fal-ai/minimax/speech-2.8-hd,female,spanish,charming,Spanish female voice
minimax-spanish-nuttylady-spanish,Spanish_Nuttylady,fal-ai/minimax/speech-2.8-hd,female,spanish,nutty,Spanish female voice
minimax-spanish-elegantgirl-spanish,Spanish_ElegantGirl,fal-ai/minimax/speech-2.8-hd,female,spanish,elegant,Spanish female voice
minimax-spanish-fascinatingboy-spanish,Spanish_FascinatingBoy,fal-ai/minimax/speech-2.8-hd,male,spanish,fascinating,Spanish male voice
minimax-spanish-funnyguy-spanish,Spanish_FunnyGuy,fal-ai/minimax/speech-2.8-hd,male,spanish,funny,Spanish male voice
minimax-spanish-playfulspirit-spanish,Spanish_PlayfulSpirit,fal-ai/minimax/speech-2.8-hd,unknown,spanish,playful,Spanish voice
minimax-spanish-theatricalactor-spanish,Spanish_TheatricalActor,fal-ai/minimax/speech-2.8-hd,unknown,spanish,theatrical,Spanish voice
minimax-spanish-serenewoman-spanish,Spanish_SereneWoman,fal-ai/minimax/speech-2.8-hd,female,spanish,serene,Spanish female voice
minimax-spanish-maturepartner-spanish,Spanish_MaturePartner,fal-ai/minimax/speech-2.8-hd,unknown,spanish,mature,Spanish voice
minimax-spanish-captivatingstoryteller-spanish,Spanish_CaptivatingStoryteller,fal-ai/minimax/speech-2.8-hd,unknown,spanish,captivating,Spanish voice
minimax-spanish-narrator-spanish,Spanish_Narrator,fal-ai/minimax/speech-2.8-hd,unknown,spanish,narrator,Spanish voice
minimax-spanish-wisescholar-spanish,Spanish_WiseScholar,fal-ai/minimax/speech-2.8-hd,unknown,spanish,wise,Spanish voice
minimax-spanish-kind-heartedgirl-spanish,Spanish_Kind-heartedGirl,fal-ai/minimax/speech-2.8-hd,female,spanish,kind,Spanish female voice
minimax-spanish-determinedmanager-spanish,Spanish_DeterminedManager,fal-ai/minimax/speech-2.8-hd,unknown,spanish,determined,Spanish voice
minimax-spanish-bossyleader-spanish,Spanish_BossyLeader,fal-ai/minimax/speech-2.8-hd,unknown,spanish,bossy,Spanish voice
minimax-spanish-reservedyoungman-spanish,Spanish_ReservedYoungMan,fal-ai/minimax/speech-2.8-hd,male,spanish,reserved,Spanish male voice
minimax-spanish-confidentwoman-spanish,Spanish_ConfidentWoman,fal-ai/minimax/speech-2.8-hd,female,spanish,confident,Spanish female voice
minimax-spanish-thoughtfulman-spanish,Spanish_ThoughtfulMan,fal-ai/minimax/speech-2.8-hd,male,spanish,thoughtful,Spanish male voice
minimax-spanish-strong-willedboy-spanish,Spanish_Strong-WilledBoy,fal-ai/minimax/speech-2.8-hd,male,spanish,strong,Spanish male voice
minimax-spanish-sophisticatedlady-spanish,Spanish_SophisticatedLady,fal-ai/minimax/speech-2.8-hd,female,spanish,sophisticated,Spanish female voice
minimax-spanish-rationalman-spanish,Spanish_RationalMan,fal-ai/minimax/speech-2.8-hd,male,spanish,rational,Spanish male voice
minimax-spanish-animecharacter-spanish,Spanish_AnimeCharacter,fal-ai/minimax/speech-2.8-hd,unknown,spanish,anime,Spanish voice
minimax-spanish-deep-tonedman-spanish,Spanish_Deep-tonedMan,fal-ai/minimax/speech-2.8-hd,male,spanish,deep,Spanish male voice
minimax-spanish-fussyhostess-spanish,Spanish_Fussyhostess,fal-ai/minimax/speech-2.8-hd,female,spanish,fussy,Spanish female voice
minimax-spanish-sincereteen-spanish,Spanish_SincereTeen,fal-ai/minimax/speech-2.8-hd,unknown,spanish,sincere,Spanish voice
minimax-spanish-franklady-spanish,Spanish_FrankLady,fal-ai/minimax/speech-2.8-hd,female,spanish,frank,Spanish female voice
minimax-spanish-comedian-spanish,Spanish_Comedian,fal-ai/minimax/speech-2.8-hd,unknown,spanish,comedic,Spanish voice
minimax-spanish-debator-spanish,Spanish_Debator,fal-ai/minimax/speech-2.8-hd,unknown,spanish,persuasive,Spanish voice
minimax-spanish-toughboss-spanish,Spanish_ToughBoss,fal-ai/minimax/speech-2.8-hd,unknown,spanish,tough,Spanish voice
minimax-spanish-wiselady-spanish,Spanish_Wiselady,fal-ai/minimax/speech-2.8-hd,female,spanish,wise,Spanish female voice
minimax-spanish-steadymentor-spanish,Spanish_Steadymentor,fal-ai/minimax/speech-2.8-hd,unknown,spanish,steady,Spanish voice
minimax-spanish-jovialman-spanish,Spanish_Jovialman,fal-ai/minimax/speech-2.8-hd,male,spanish,jovial,Spanish male voice
minimax-spanish-santaclaus-spanish,Spanish_SantaClaus,fal-ai/minimax/speech-2.8-hd,male,spanish,jolly,Spanish male voice
minimax-spanish-rudolph-spanish,Spanish_Rudolph,fal-ai/minimax/speech-2.8-hd,unknown,spanish,playful,Spanish voice
minimax-spanish-intonategirl-spanish,Spanish_Intonategirl,fal-ai/minimax/speech-2.8-hd,female,spanish,intonate,Spanish female voice
minimax-spanish-arnold-spanish,Spanish_Arnold,fal-ai/minimax/speech-2.8-hd,male,spanish,strong,Spanish male voice
minimax-spanish-ghost-spanish,Spanish_Ghost,fal-ai/minimax/speech-2.8-hd,unknown,spanish,spooky,Spanish voice
minimax-spanish-humorouselder-spanish,Spanish_HumorousElder,fal-ai/minimax/speech-2.8-hd,unknown,spanish,humorous,Spanish voice
minimax-spanish-energeticboy-spanish,Spanish_EnergeticBoy,fal-ai/minimax/speech-2.8-hd,male,spanish,energetic,Spanish male voice
minimax-spanish-whimsicalgirl-spanish,Spanish_WhimsicalGirl,fal-ai/minimax/speech-2.8-hd,female,spanish,whimsical,Spanish female voice
minimax-spanish-strictboss-spanish,Spanish_StrictBoss,fal-ai/minimax/speech-2.8-hd,unknown,spanish,strict,Spanish voice
minimax-spanish-reliableman-spanish,Spanish_ReliableMan,fal-ai/minimax/speech-2.8-hd,male,spanish,reliable,Spanish male voice
minimax-spanish-sereneelder-spanish,Spanish_SereneElder,fal-ai/minimax/speech-2.8-hd,unknown,spanish,serene,Spanish voice
minimax-spanish-angryman-spanish,Spanish_AngryMan,fal-ai/minimax/speech-2.8-hd,male,spanish,angry,Spanish male voice
minimax-spanish-assertivequeen-spanish,Spanish_AssertiveQueen,fal-ai/minimax/speech-2.8-hd,female,spanish,assertive,Spanish female voice
